drug1	drug2	Label
DB00469	DB00905	70
DB00334	DB00491	70
DB00944	DB00804	70
DB00749	DB00917	70
DB00714	DB00420	70
DB00651	DB01558	70
DB00977	DB06777	70
DB01024	DB00654	70
DB08984	DB00917	70
DB00210	DB00929	70
DB00812	DB00310	70
DB02546	DB09038	70
DB01351	DB00367	70
DB11636	DB00974	70
DB00358	DB00617	70
DB08905	DB00136	70
DB00870	DB00310	70
DB00808	DB00672	70
DB00843	DB11315	70
DB13783	DB00212	70
DB03585	DB00917	70
DB13783	DB00217	70
DB13783	DB00742	70
DB01325	DB01132	70
DB01324	DB01132	70
DB00338	DB00847	70
DB00834	DB00394	70
DB00812	DB01160	70
DB00999	DB00419	70
DB01628	DB00429	70
DB00999	DB00412	70
DB01151	DB06704	70
DB00608	DB00429	70
DB04743	DB01160	70
DB00312	DB00957	70
DB01017	DB00485	70
DB00573	DB01021	70
DB00991	DB01160	70
DB08439	DB00880	70
DB00337	DB00436	70
DB08906	DB08909	70
DB00358	DB00349	70
DB00523	DB01196	70
DB00849	DB01196	70
DB08797	DB00232	70
DB00337	DB00808	70
DB04876	DB01211	70
DB06698	DB00449	70
DB00674	DB00462	70
DB04946	DB00491	70
DB00363	DB01132	70
DB00744	DB00436	70
DB09009	DB00731	70
DB01283	DB00880	70
DB00158	DB00293	70
DB01233	DB00804	70
DB00594	DB01396	70
DB01233	DB00809	70
DB01590	DB00839	70
DB00252	DB09123	70
DB01392	DB00557	70
DB06825	DB00912	70
DB06825	DB00914	70
DB05351	DB00630	70
DB00618	DB00485	70
DB00474	DB00977	70
DB00981	DB00804	70
DB00326	DB09090	70
DB00772	DB00496	70
DB01164	DB00393	70
DB12598	DB00929	70
DB06723	DB00244	70
DB00288	DB08909	70
DB01164	DB07615	70
DB06196	DB01240	70
DB08439	DB01046	70
DB01097	DB00999	70
DB09167	DB00318	70
DB06196	DB09211	70
DB08922	DB01200	70
DB01590	DB01124	70
DB00712	DB00929	70
DB01590	DB01120	70
DB00846	DB06819	70
DB01043	DB00908	70
DB00749	DB00880	70
DB09124	DB00686	70
DB09124	DB00682	70
DB09275	DB06799	70
DB00620	DB08907	70
DB00695	DB00912	70
DB01400	DB00908	70
DB00877	DB00839	70
DB01357	DB00839	70
DB00981	DB00986	70
DB00738	DB00914	70
DB00661	DB00758	70
DB00663	DB08909	70
DB01122	DB00209	70
DB08439	DB00310	70
DB00982	DB00255	70
DB00860	DB06335	70
DB00755	DB00890	70
DB00443	DB00419	70
DB06789	DB06203	70
DB00735	DB00158	70
DB00821	DB00654	70
DB00981	DB00670	70
DB13783	DB00917	70
DB00957	DB00912	70
DB00957	DB00914	70
DB00744	DB00999	70
DB00880	DB00672	70
DB09128	DB09097	70
DB00972	DB00429	70
DB09084	DB00654	70
DB00981	DB01036	70
DB01010	DB00657	70
DB09343	DB00367	70
DB00253	DB09067	70
DB00945	DB01021	70
DB01431	DB06605	70
DB00843	DB00245	70
DB00006	DB01211	70
DB01357	DB01016	70
DB00795	DB00232	70
DB13142	DB09235	70
DB13142	DB09236	70
DB13142	DB09230	70
DB13142	DB09231	70
DB13142	DB09232	70
DB13142	DB09238	70
DB01239	DB09097	70
DB01223	DB01068	70
DB02709	DB01160	70
DB09123	DB00686	70
DB01072	DB01120	70
DB01357	DB00491	70
DB01122	DB01173	70
DB00976	DB09268	70
DB04573	DB01217	70
DB00834	DB00896	70
DB11126	DB01244	70
DB00443	DB06819	70
DB01325	DB01067	70
DB01250	DB08964	70
DB13783	DB01359	70
DB01164	DB00622	70
DB00903	DB06203	70
DB00199	DB01190	70
DB00999	DB01132	70
DB00989	DB08897	70
DB00304	DB01252	70
DB00860	DB04876	70
DB00823	DB04878	70
DB00860	DB04878	70
DB00823	DB04876	70
DB08880	DB00524	70
DB00288	DB09269	70
DB11126	DB04743	70
DB00944	DB00340	70
DB00843	DB01116	70
DB00774	DB01016	70
DB06287	DB01124	70
DB06287	DB01120	70
DB00563	DB00903	70
DB00014	DB01067	70
DB00206	DB06704	70
DB00436	DB00284	70
DB01325	DB00912	70
DB13142	DB00528	70
DB01325	DB00914	70
DB00294	DB00412	70
DB00294	DB00419	70
DB00257	DB00318	70
DB00714	DB00933	70
DB06789	DB04898	70
DB01233	DB00657	70
DB00500	DB00808	70
DB01043	DB01339	70
DB01043	DB01337	70
DB01397	DB00917	70
DB00736	DB01133	70
DB01122	DB00986	70
DB11093	DB01115	70
DB00294	DB11268	70
DB09128	DB00912	70
DB09128	DB00914	70
DB06737	DB00929	70
DB00448	DB09138	70
DB01014	DB00158	70
DB00351	DB00331	70
DB00674	DB01409	70
DB00843	DB00219	70
DB00304	DB06203	70
DB00788	DB06826	70
DB00496	DB00318	70
DB09215	DB01021	70
DB00768	DB00310	70
DB00635	DB00839	70
DB11093	DB00393	70
DB06016	DB00714	70
DB00588	DB08909	70
DB00285	DB06704	70
DB08806	DB06698	70
DB01399	DB00524	70
DB00860	DB09038	70
DB01392	DB01567	70
DB01043	DB00572	70
DB01234	DB06819	70
DB04868	DB00491	70
DB04946	DB01067	70
DB06739	DB01160	70
DB00244	DB08819	70
DB09216	DB01325	70
DB09216	DB01324	70
DB06148	DB01186	70
DB04920	DB00758	70
DB00812	DB01240	70
DB00849	DB09123	70
DB01618	DB09097	70
DB00258	DB09232	70
DB11348	DB00393	70
DB06287	DB00672	70
DB00749	DB01046	70
DB11619	DB00569	70
DB00246	DB01235	70
DB00935	DB06704	70
DB00981	DB01116	70
DB00735	DB00524	70
DB01392	DB00801	70
DB00458	DB00318	70
DB00887	DB00914	70
DB00963	DB00524	70
DB00367	DB11268	70
DB01021	DB00672	70
DB08815	DB01200	70
DB08984	DB00287	70
DB01384	DB09269	70
DB00396	DB00278	70
DB01267	DB00839	70
DB00443	DB01132	70
DB00668	DB00672	70
DB09288	DB00880	70
DB13783	DB01180	70
DB00939	DB00929	70
DB09570	DB01211	70
DB09288	DB01021	70
DB01233	DB00782	70
DB00991	DB00158	70
DB01400	DB01173	70
DB00880	DB04876	70
DB03585	DB00287	70
DB01628	DB00905	70
DB00880	DB04878	70
DB01043	DB12278	70
DB08439	DB11660	70
DB00586	DB00770	70
DB00586	DB00774	70
DB00230	DB00186	70
DB00870	DB00158	70
DB00542	DB01211	70
DB00981	DB00245	70
DB13783	DB00584	70
DB08797	DB00929	70
DB00358	DB00186	70
DB00277	DB01511	70
DB00358	DB00670	70
DB00351	DB00946	70
DB04951	DB00524	70
DB00351	DB00491	70
DB08984	DB01088	70
DB00972	DB08964	70
DB00793	DB00681	70
DB01267	DB01016	70
DB06216	DB00839	70
DB13783	DB00765	70
DB02709	DB00158	70
DB06788	DB01251	70
DB06788	DB01252	70
DB00688	DB00158	70
DB08967	DB06698	70
DB01129	DB00847	70
DB00814	DB11660	70
DB03585	DB01088	70
DB00741	DB00331	70
DB00932	DB04878	70
DB07615	DB08964	70
DB08880	DB01021	70
DB06712	DB00758	70
DB00573	DB01046	70
DB08867	DB00367	70
DB01050	DB01021	70
DB00744	DB08819	70
DB09238	DB00318	70
DB00834	DB00663	70
DB00258	DB06694	70
DB00554	DB01021	70
DB01397	DB01325	70
DB01397	DB01324	70
DB00545	DB01090	70
DB00104	DB09038	70
DB00465	DB00929	70
DB06663	DB09038	70
DB05271	DB01608	70
DB06789	DB00266	70
DB00674	DB00670	70
DB00712	DB00917	70
DB00436	DB01016	70
DB01043	DB00747	70
DB00451	DB09293	70
DB01043	DB00219	70
DB09242	DB06704	70
DB00179	DB00905	70
DB00238	DB00318	70
DB00608	DB00158	70
DB01260	DB08909	70
DB01009	DB00232	70
DB00554	DB00310	70
DB09223	DB05271	70
DB01174	DB00304	70
DB00808	DB01261	70
DB01320	DB01395	70
DB01233	DB01199	70
DB00211	DB06704	70
DB08880	DB00880	70
DB00741	DB01261	70
DB01242	DB00318	70
DB00821	DB06826	70
DB00834	DB01130	70
DB08912	DB00284	70
DB00210	DB00255	70
DB01264	DB01211	70
DB09123	DB00839	70
DB00972	DB01160	70
DB00476	DB00451	70
DB08981	DB11660	70
DB00277	DB00829	70
DB08976	DB00999	70
DB00674	DB01090	70
DB00784	DB00524	70
DB09216	DB00808	70
DB00651	DB01215	70
DB01392	DB00656	70
DB01137	DB09268	70
DB06736	DB00232	70
DB00700	DB01396	70
DB00252	DB01395	70
DB00592	DB01132	70
DB09216	DB00758	70
DB00258	DB01244	70
DB00945	DB00917	70
DB01043	DB00967	70
DB13167	DB01021	70
DB06788	DB00331	70
DB01154	DB00603	70
DB05676	DB01240	70
DB00903	DB00222	70
DB01400	DB00967	70
DB01014	DB00880	70
DB08981	DB00524	70
DB00831	DB09097	70
DB13167	DB00999	70
DB00461	DB08819	70
DB00635	DB01261	70
DB06196	DB00880	70
DB00668	DB00491	70
DB00601	DB09268	70
DB01010	DB01090	70
DB01122	DB00732	70
DB06791	DB00284	70
DB13783	DB06694	70
DB00367	DB00491	70
DB04951	DB00310	70
DB05316	DB00268	70
DB01403	DB01067	70
DB13142	DB04743	70
DB01288	DB13783	70
DB00366	DB06698	70
DB00687	DB00136	70
DB06789	DB06228	70
DB01395	DB00491	70
DB00957	DB00284	70
DB08815	DB00491	70
DB04743	DB00436	70
DB00592	DB04878	70
DB00599	DB00823	70
DB06148	DB06218	70
DB00592	DB04876	70
DB00932	DB00412	70
DB00989	DB09076	70
DB08971	DB06819	70
DB00932	DB00419	70
DB09343	DB00304	70
DB01401	DB00999	70
DB04855	DB00318	70
DB00230	DB06218	70
DB00358	DB01116	70
DB00843	DB00517	70
DB00239	DB00681	70
DB09039	DB00318	70
DB00370	DB06704	70
DB00977	DB08907	70
DB01400	DB00782	70
DB13142	DB09216	70
DB08867	DB06730	70
DB01590	DB09038	70
DB04951	DB01046	70
DB00781	DB09268	70
DB00433	DB06698	70
DB01233	DB11315	70
DB04552	DB11660	70
DB00633	DB06704	70
DB00304	DB00672	70
DB00230	DB09119	70
DB00981	DB00657	70
DB00326	DB00279	70
DB00903	DB01016	70
DB00834	DB00873	70
DB06698	DB13139	70
DB08976	DB00436	70
DB00326	DB00270	70
DB01238	DB01120	70
DB01238	DB01124	70
DB00608	DB00232	70
DB00573	DB00232	70
DB01238	DB00839	70
DB00210	DB00880	70
DB00834	DB08971	70
DB13783	DB09235	70
DB00304	DB00412	70
DB01602	DB09268	70
DB00304	DB00419	70
DB01245	DB00219	70
DB04552	DB00429	70
DB09288	DB08964	70
DB00635	DB01016	70
DB00823	DB08882	70
DB04574	DB00672	70
DB01628	DB00654	70
DB00843	DB01173	70
DB00214	DB00672	70
DB00977	DB00222	70
DB01600	DB11660	70
DB00903	DB06335	70
DB00545	DB01409	70
DB00586	DB00436	70
DB01014	DB00929	70
DB01390	DB00847	70
DB13783	DB00393	70
DB00244	DB00287	70
DB00870	DB01160	70
DB00418	DB01395	70
DB00655	DB00136	70
DB01397	DB01046	70
DB04951	DB00880	70
DB00294	DB06695	70
DB00564	DB09389	70
DB00324	DB08909	70
DB01319	DB00839	70
DB04841	DB06698	70
DB00537	DB09268	70
DB09212	DB09211	70
DB00821	DB01324	70
DB04946	DB01132	70
DB00582	DB00681	70
DB08439	DB00929	70
DB00788	DB01324	70
DB00788	DB01325	70
DB11093	DB00661	70
DB08991	DB00770	70
DB08991	DB00774	70
DB00805	DB00424	70
DB06788	DB00839	70
DB08797	DB01088	70
DB00304	DB06228	70
DB01014	DB00429	70
DB00179	DB01240	70
DB00738	DB00491	70
DB06789	DB00672	70
DB00243	DB00193	70
DB00349	DB00318	70
DB01621	DB06203	70
DB00805	DB00392	70
DB01164	DB06712	70
DB04743	DB00158	70
DB04552	DB00880	70
DB06802	DB09211	70
DB02709	DB08964	70
DB00500	DB00287	70
DB00545	DB00462	70
DB00104	DB04876	70
DB01186	DB06704	70
DB00834	DB00838	70
DB00104	DB04878	70
DB01320	DB04574	70
DB00736	DB00244	70
DB06737	DB00905	70
DB00795	DB00808	70
DB06148	DB00754	70
DB00436	DB04876	70
DB01119	DB00731	70
DB00436	DB04878	70
DB01400	DB00209	70
DB00310	DB00222	70
DB00744	DB01021	70
DB00695	DB00491	70
DB01223	DB13872	70
DB01057	DB00483	70
DB00870	DB09211	70
DB00944	DB00657	70
DB00945	DB11660	70
DB00363	DB00318	70
DB06216	DB00222	70
DB01200	DB01100	70
DB08981	DB01021	70
DB00351	DB11268	70
DB00812	DB00999	70
DB01403	DB01261	70
DB08981	DB00999	70
DB00814	DB00917	70
DB01057	DB00732	70
DB00596	DB03793	70
DB04951	DB09211	70
DB00714	DB01608	70
DB01142	DB06698	70
DB00704	DB00802	70
DB00944	DB00424	70
DB01010	DB01409	70
DB00301	DB09268	70
DB06148	DB00906	70
DB00254	DB01053	70
DB01245	DB00804	70
DB00863	DB00244	70
DB01245	DB00809	70
DB06148	DB00909	70
DB09123	DB06203	70
DB00554	DB01325	70
DB00220	DB00284	70
DB00849	DB00957	70
DB01357	DB09038	70
DB09124	DB00498	70
DB05676	DB00905	70
DB01045	DB09268	70
DB01400	DB01339	70
DB01169	DB00839	70
DB09128	DB04878	70
DB00989	DB01090	70
DB09128	DB04876	70
DB01400	DB01337	70
DB00651	DB01595	70
DB00749	DB00770	70
DB00861	DB01032	70
DB00334	DB01120	70
DB00396	DB00839	70
DB08797	DB00905	70
DB01047	DB08909	70
DB06663	DB00412	70
DB00500	DB08964	70
DB00857	DB00318	70
DB06663	DB00419	70
DB00358	DB00657	70
DB01010	DB00209	70
DB00294	DB09038	70
DB01154	DB06713	70
DB06788	DB06203	70
DB00625	DB00294	70
DB00903	DB00731	70
DB06144	DB00714	70
DB13783	DB00703	70
DB00461	DB00774	70
DB06725	DB00524	70
DB00849	DB00603	70
DB00860	DB01252	70
DB00304	DB00331	70
DB00688	DB00287	70
DB08880	DB01046	70
DB00812	DB00654	70
DB00313	DB08909	70
DB00651	DB00640	70
DB06196	DB00310	70
DB00834	DB00687	70
DB01420	DB09286	70
DB00328	DB00158	70
DB00294	DB01120	70
DB00448	DB01077	70
DB00959	DB04876	70
DB00959	DB04878	70
DB00418	DB00255	70
DB00277	DB00628	70
DB01325	DB06335	70
DB00465	DB00905	70
DB09343	DB00957	70
DB00749	DB08819	70
DB01009	DB00436	70
DB05271	DB01622	70
DB00674	DB00657	70
DB00179	DB00436	70
DB01581	DB09268	70
DB00687	DB06203	70
DB00179	DB00929	70
DB00982	DB00823	70
DB00503	DB04876	70
DB01014	DB09211	70
DB01169	DB01124	70
DB00503	DB04878	70
DB00573	DB00917	70
DB01600	DB09211	70
DB00821	DB08819	70
DB08880	DB00310	70
DB00823	DB01120	70
DB06216	DB06335	70
DB01234	DB00331	70
DB01043	DB00496	70
DB01050	DB00310	70
DB01097	DB11660	70
DB00808	DB01067	70
DB00635	DB04876	70
DB01355	DB00603	70
DB01024	DB00999	70
DB11348	DB04743	70
DB01283	DB00770	70
DB06789	DB01261	70
DB01324	DB00284	70
DB00220	DB01251	70
DB00179	DB00774	70
DB01232	DB00284	70
DB08439	DB01088	70
DB06736	DB00436	70
DB00179	DB00770	70
DB00277	DB00842	70
DB08906	DB06819	70
DB01320	DB00603	70
DB01399	DB01088	70
DB01233	DB00376	70
DB00677	DB06702	70
DB09216	DB00770	70
DB09216	DB00774	70
DB01400	DB09300	70
DB01043	DB00940	70
DB00805	DB00986	70
DB08991	DB00436	70
DB00887	DB00284	70
DB00635	DB09038	70
DB01400	DB00940	70
DB01233	DB00424	70
DB00482	DB00999	70
DB00783	DB01120	70
DB06786	DB00136	70
DB01600	DB01240	70
DB00700	DB00390	70
DB00738	DB00681	70
DB00461	DB00808	70
DB00981	DB01339	70
DB00388	DB06704	70
DB00304	DB08882	70
DB00677	DB01062	70
DB01122	DB00245	70
DB13783	DB08819	70
DB00609	DB09268	70
DB00304	DB06154	70
DB00254	DB01603	70
DB00254	DB01602	70
DB00254	DB01607	70
DB00254	DB01606	70
DB00254	DB01605	70
DB00254	DB01604	70
DB00688	DB00905	70
DB01119	DB06335	70
DB00823	DB06203	70
DB00627	DB01016	70
DB00608	DB00808	70
DB00714	DB01618	70
DB01357	DB01583	70
DB06698	DB00938	70
DB00981	DB01090	70
DB13167	DB00310	70
DB00803	DB09268	70
DB09212	DB00429	70
DB11126	DB00661	70
DB00396	DB00331	70
DB00294	DB01132	70
DB01009	DB06826	70
DB01097	DB00654	70
DB01169	DB01132	70
DB00232	DB01251	70
DB00843	DB00572	70
DB08984	DB01160	70
DB00165	DB01235	70
DB00939	DB00880	70
DB00712	DB00158	70
DB04855	DB00193	70
DB06739	DB00905	70
DB00603	DB04878	70
DB00603	DB04876	70
DB01164	DB00996	70
DB11126	DB00401	70
DB00663	DB06819	70
DB00735	DB01240	70
DB06788	DB01067	70
DB09093	DB00948	70
DB00420	DB00318	70
DB00255	DB00279	70
DB03585	DB01160	70
DB09224	DB00714	70
DB01238	DB06335	70
DB07615	DB01160	70
DB00326	DB00528	70
DB00939	DB00770	70
DB13783	DB01395	70
DB01245	DB00496	70
DB00939	DB00774	70
DB00230	DB05541	70
DB06789	DB06605	70
DB00469	DB00880	70
DB01164	DB00661	70
DB01380	DB00222	70
DB00586	DB01324	70
DB00586	DB01325	70
DB06736	DB06826	70
DB00932	DB00839	70
DB00482	DB00436	70
DB01164	DB00528	70
DB00944	DB00387	70
DB00991	DB00429	70
DB00774	DB01124	70
DB00564	DB00823	70
DB01154	DB00367	70
DB09212	DB00880	70
DB01605	DB09268	70
DB06697	DB00193	70
DB06216	DB04878	70
DB00564	DB01196	70
DB06216	DB04876	70
DB00328	DB01160	70
DB01267	DB01200	70
DB06595	DB00193	70
DB00877	DB06335	70
DB01200	DB06704	70
DB00972	DB06826	70
DB00195	DB00193	70
DB00421	DB01078	70
DB12598	DB00158	70
DB08439	DB00905	70
DB01104	DB06704	70
DB09215	DB00917	70
DB00474	DB04574	70
DB09093	DB00319	70
DB00705	DB00318	70
DB00764	DB03793	70
DB00246	DB08882	70
DB00772	DB01116	70
DB00104	DB01251	70
DB00104	DB01252	70
DB01122	DB11315	70
DB02546	DB01132	70
DB05676	DB08819	70
DB06739	DB00999	70
DB00963	DB01160	70
DB01021	DB01016	70
DB01119	DB00284	70
DB00741	DB00491	70
DB01164	DB08992	70
DB00545	DB00483	70
DB01283	DB00905	70
DB00821	DB00429	70
DB00783	DB06777	70
DB00975	DB00674	70
DB00975	DB00677	70
DB00349	DB00193	70
DB00852	DB06704	70
DB09063	DB00491	70
DB01223	DB01567	70
DB01600	DB00436	70
DB00482	DB00929	70
DB01112	DB09268	70
DB01377	DB09275	70
DB00744	DB01046	70
DB00668	DB01132	70
DB00846	DB09269	70
DB00784	DB01240	70
DB00500	DB00158	70
DB00232	DB00284	70
DB01604	DB09268	70
DB08981	DB01046	70
DB01050	DB00436	70
DB01395	DB00222	70
DB00772	DB00245	70
DB01047	DB00136	70
DB01403	DB09097	70
DB00821	DB00287	70
DB01013	DB09269	70
DB00834	DB08970	70
DB09288	DB01240	70
DB00981	DB01409	70
DB00788	DB08964	70
DB01164	DB09235	70
DB00176	DB01583	70
DB00887	DB01016	70
DB08976	DB01046	70
DB00626	DB09268	70
DB00991	DB00999	70
DB00240	DB09269	70
DB00823	DB01251	70
DB00823	DB01252	70
DB04575	DB01217	70
DB09499	DB09268	70
DB00586	DB00999	70
DB00687	DB03793	70
DB06148	DB00320	70
DB06802	DB01240	70
DB00936	DB01032	70
DB09123	DB06228	70
DB00358	DB01090	70
DB00668	DB04878	70
DB01043	DB06702	70
DB00436	DB00731	70
DB00668	DB04876	70
DB00465	DB00232	70
DB01122	DB00387	70
DB00849	DB00977	70
DB00568	DB06698	70
DB08981	DB00310	70
DB00014	DB01252	70
DB00338	DB00720	70
DB00014	DB01251	70
DB00981	DB00209	70
DB00861	DB08964	70
DB00358	DB01320	70
DB13783	DB00542	70
DB02709	DB00999	70
DB12598	DB11660	70
DB01057	DB01409	70
DB00180	DB09067	70
DB01351	DB00304	70
DB00277	DB01558	70
DB01039	DB06777	70
DB01009	DB01160	70
DB00543	DB01411	70
DB01154	DB06730	70
DB01245	DB00392	70
DB11126	DB00343	70
DB13783	DB00722	70
DB01024	DB01324	70
DB01024	DB01325	70
DB00805	DB01337	70
DB01149	DB06704	70
DB00354	DB06698	70
DB00805	DB01339	70
DB00805	DB01338	70
DB00991	DB01240	70
DB00834	DB00443	70
DB00877	DB00731	70
DB06739	DB00232	70
DB00627	DB04878	70
DB00932	DB00331	70
DB00396	DB06228	70
DB01283	DB01088	70
DB05676	DB00929	70
DB01001	DB13783	70
DB02546	DB08907	70
DB00592	DB08907	70
DB00816	DB13783	70
DB00989	DB00340	70
DB01169	DB00914	70
DB01164	DB01023	70
DB01325	DB01124	70
DB00704	DB01081	70
DB01399	DB11660	70
DB01325	DB01120	70
DB00735	DB00929	70
DB01220	DB09268	70
DB00717	DB00284	70
DB01222	DB09067	70
DB09009	DB00284	70
DB00545	DB00810	70
DB00864	DB01252	70
DB00864	DB01251	70
DB11093	DB01074	70
DB08797	DB00524	70
DB01401	DB00232	70
DB00358	DB00376	70
DB11636	DB00266	70
DB00704	DB01227	70
DB00704	DB01551	70
DB00972	DB00287	70
DB00944	DB00245	70
DB00744	DB00774	70
DB00814	DB09211	70
DB00738	DB01251	70
DB06725	DB06826	70
DB09084	DB00917	70
DB08439	DB01240	70
DB06196	DB00999	70
DB00324	DB06819	70
DB01010	DB12278	70
DB09123	DB00569	70
DB01606	DB09268	70
DB00502	DB06819	70
DB08815	DB01251	70
DB06736	DB01160	70
DB00861	DB11660	70
DB06148	DB00668	70
DB01233	DB00572	70
DB01406	DB01261	70
DB00500	DB00436	70
DB00734	DB00839	70
DB01325	DB00419	70
DB00959	DB00731	70
DB00545	DB11315	70
DB13142	DB00841	70
DB00864	DB09038	70
DB01325	DB00412	70
DB00294	DB00222	70
DB00410	DB09268	70
DB00477	DB00193	70
DB00744	DB00232	70
DB04575	DB00279	70
DB00704	DB06204	70
DB01097	DB06826	70
DB01355	DB00957	70
DB08991	DB01324	70
DB08991	DB01325	70
DB09215	DB01160	70
DB01043	DB01036	70
DB09009	DB04876	70
DB09009	DB04878	70
DB00695	DB01132	70
DB01017	DB09323	70
DB01017	DB09320	70
DB00712	DB08819	70
DB00805	DB00219	70
DB00545	DB01337	70
DB00330	DB09268	70
DB04552	DB00929	70
DB01009	DB11660	70
DB00963	DB00774	70
DB00547	DB00136	70
DB00963	DB00770	70
DB00932	DB01211	70
DB06730	DB06154	70
DB00258	DB00528	70
DB01200	DB06288	70
DB00860	DB03793	70
DB01242	DB09242	70
DB01014	DB00917	70
DB09218	DB00770	70
DB01010	DB00908	70
DB04946	DB01124	70
DB04946	DB01120	70
DB00768	DB00429	70
DB08905	DB09067	70
DB00688	DB00929	70
DB06148	DB01200	70
DB06148	DB01202	70
DB01021	DB00284	70
DB00989	DB00979	70
DB00760	DB09268	70
DB01628	DB11660	70
DB04839	DB01120	70
DB00592	DB00222	70
DB04839	DB01124	70
DB00712	DB00310	70
DB00434	DB04896	70
DB00334	DB01132	70
DB01357	DB01217	70
DB00328	DB00917	70
DB00972	DB00917	70
DB00500	DB01160	70
DB06736	DB11660	70
DB05351	DB00847	70
DB00358	DB01409	70
DB00246	DB00318	70
DB11126	DB09238	70
DB00620	DB01132	70
DB11126	DB09230	70
DB11126	DB09231	70
DB11126	DB09232	70
DB06216	DB01235	70
DB11126	DB09235	70
DB11126	DB09236	70
DB00880	DB00731	70
DB01399	DB00808	70
DB00788	DB00287	70
DB00738	DB01261	70
DB00887	DB01124	70
DB11636	DB06228	70
DB00461	DB00917	70
DB00982	DB09123	70
DB01234	DB00672	70
DB12598	DB06826	70
DB01024	DB00158	70
DB09123	DB08907	70
DB04896	DB00279	70
DB01223	DB09166	70
DB00618	DB01607	70
DB06825	DB00491	70
DB00618	DB01605	70
DB00618	DB01604	70
DB08918	DB06704	70
DB00618	DB01602	70
DB13142	DB00270	70
DB01200	DB00933	70
DB13142	DB00279	70
DB00358	DB00209	70
DB06725	DB00999	70
DB00812	DB00808	70
DB00843	DB00804	70
DB00704	DB00647	70
DB00358	DB00754	70
DB00508	DB09097	70
DB01164	DB09227	70
DB08912	DB08882	70
DB00392	DB06698	70
DB00104	DB13925	70
DB01406	DB01016	70
DB06789	DB01016	70
DB01431	DB06228	70
DB00252	DB00823	70
DB00436	DB00222	70
DB01154	DB01357	70
DB00594	DB00908	70
DB00677	DB01199	70
DB00936	DB00999	70
DB00277	DB00475	70
DB00651	DB01068	70
DB00957	DB01251	70
DB00871	DB13783	70
DB13231	DB00996	70
DB06725	DB00287	70
DB07615	DB06826	70
DB06697	DB00318	70
DB01021	DB09038	70
DB01021	DB01251	70
DB01601	DB09038	70
DB01021	DB01252	70
DB01380	DB06203	70
DB01601	DB00284	70
DB09215	DB01088	70
DB00977	DB01132	70
DB06663	DB01132	70
DB00703	DB06799	70
DB00695	DB00914	70
DB09124	DB06605	70
DB01119	DB01132	70
DB06698	DB00368	70
DB00179	DB00880	70
DB00603	DB01016	70
DB09235	DB00758	70
DB01283	DB00929	70
DB00257	DB00193	70
DB00208	DB00318	70
DB01057	DB00462	70
DB00898	DB04839	70
DB00443	DB00284	70
DB00388	DB13783	70
DB00783	DB09038	70
DB01233	DB01235	70
DB00014	DB00839	70
DB00323	DB09286	70
DB01320	DB01235	70
DB01043	DB00517	70
DB01263	DB00681	70
DB00363	DB01252	70
DB00363	DB01251	70
DB11093	DB00622	70
DB04573	DB01586	70
DB04573	DB01583	70
DB13231	DB07615	70
DB00554	DB00524	70
DB08984	DB00770	70
DB13142	DB00343	70
DB00841	DB06704	70
DB08984	DB00774	70
DB00939	DB01240	70
DB09093	DB01061	70
DB09093	DB01060	70
DB13231	DB06694	70
DB01435	DB00917	70
DB00334	DB09097	70
DB01165	DB09268	70
DB01399	DB01325	70
DB01399	DB01324	70
DB00695	DB00672	70
DB00304	DB00914	70
DB00963	DB00232	70
DB00312	DB01357	70
DB00674	DB00986	70
DB03585	DB00770	70
DB03585	DB00774	70
DB01431	DB00569	70
DB00469	DB01021	70
DB00734	DB00914	70
DB09167	DB06704	70
DB00651	DB00670	70
DB01010	DB01199	70
DB00944	DB00462	70
DB06148	DB00347	70
DB06148	DB00349	70
DB04743	DB00808	70
DB01400	DB01116	70
DB01303	DB13783	70
DB01009	DB08964	70
DB06282	DB06698	70
DB09216	DB00524	70
DB01614	DB09097	70
DB00712	DB01160	70
DB09215	DB06826	70
DB01435	DB00654	70
DB06725	DB00917	70
DB01010	DB00572	70
DB01260	DB03793	70
DB00246	DB01251	70
DB09008	DB09268	70
DB13783	DB00528	70
DB00890	DB06777	70
DB13783	DB00521	70
DB13783	DB00524	70
DB08984	DB00999	70
DB00358	DB00697	70
DB06216	DB09097	70
DB01129	DB00630	70
DB01224	DB00331	70
DB00944	DB01339	70
DB00944	DB01338	70
DB00944	DB01337	70
DB09288	DB01046	70
DB06723	DB09020	70
DB00430	DB09268	70
DB06736	DB08964	70
DB00358	DB01036	70
DB00687	DB01016	70
DB03585	DB00999	70
DB00405	DB06698	70
DB00932	DB00318	70
DB00999	DB00491	70
DB00500	DB11660	70
DB00378	DB00946	70
DB06737	DB00654	70
DB01009	DB09211	70
DB00210	DB11660	70
DB00586	DB00287	70
DB00396	DB06203	70
DB00465	DB00524	70
DB00334	DB00419	70
DB00784	DB01160	70
DB00627	DB04876	70
DB00651	DB01489	70
DB00351	DB04898	70
DB00991	DB08819	70
DB01397	DB09211	70
DB00959	DB00136	70
DB08867	DB00304	70
DB00651	DB00683	70
DB13142	DB01023	70
DB00267	DB09268	70
DB09212	DB00929	70
DB00554	DB01046	70
DB00735	DB00905	70
DB13783	DB01214	70
DB01245	DB00517	70
DB00620	DB00672	70
DB00788	DB00774	70
DB01150	DB09268	70
DB01224	DB01067	70
